pid|size|soldOutDate
22505|M|2018-02-04
22505|S|2018-02-15
22505|XL|2018-02-24
22514|L|2018-02-28
22523|140|2018-02-14
22523|152|2018-02-19
22530|L|2018-02-20
22531|L|2018-02-28
22531|M|2018-02-28
22531|S|2018-02-14
22532|2XL|2018-02-28
22532|L|2018-02-28
22532|M|2018-02-14
22532|S|2018-02-15
22532|XL|2018-02-26
22533|140|2018-02-14
22535|L|2018-02-26
22535|M|2018-02-28
22546|140|2018-02-14
22550|38,5|2018-02-14
22553|XL (46-50 )|2018-02-18
22574|41 1/3|2018-02-15
22574|42|2018-02-15
22574|43 1/3|2018-02-28
22574|45 1/3|2018-02-18
22575|YLG 147,5-157,5|2018-02-06
22575|YM 135-147,5|2018-02-10
22581|42|2018-02-28
22581|43|2018-02-28
22581|44|2018-02-19
22581|44,5|2018-02-25
22581|45|2018-02-28
22582|44 2/3|2018-02-26
22585|L|2018-02-10
22585|M|2018-02-26
22585|XL|2018-02-13
22587|41 1/3|2018-02-28
22588|46|2018-02-14
22591|M|2018-02-19
22593|42|2018-02-14
22597|41 1/3|2018-02-26
22603|43|2018-02-14
22605|L ( 42-46 )|2018-02-07
22605|S ( 34-38 )|2018-02-14
22607|2XL|2018-02-28
22607|L|2018-02-12
22607|M|2018-02-06
22607|S|2018-02-28
22609|L|2018-02-14
22609|XL|2018-02-28
22613|41|2018-02-18
22613|42,5|2018-02-26
22613|45|2018-02-28
22613|46|2018-02-17
22613|47|2018-02-19
22613|47,5|2018-02-28
22614|S ( 128-140 )|2018-02-15
22618|M ( 140-152 )|2018-02-26
22618|XS ( 116-128 )|2018-02-25
22621|L|2018-02-15
22621|XS|2018-02-28
22623|L|2018-02-16
22623|M|2018-02-19
22623|XL|2018-02-22
22625|XL ( 158-170 )|2018-02-06
22631|152|2018-02-12
22631|164|2018-02-28
22632|S|2018-02-28
22636|44|2018-02-20
22638|42,5|2018-02-28
22638|43|2018-02-21
22638|44|2018-02-20
22638|44,5|2018-02-20
22638|45|2018-02-26
22638|45,5|2018-02-28
22638|46|2018-02-24
22638|47|2018-02-28
22639|40 2/3|2018-02-16
22639|42 2/3|2018-02-08
22639|43 1/3|2018-02-13
22639|45 1/3|2018-02-07
22639|46|2018-02-15
22643|38,5|2018-02-14
22651|L|2018-02-28
22651|M|2018-02-14
22651|S|2018-02-27
22651|XL|2018-02-28
22669|L|2018-02-23
22671|L|2018-02-14
22671|M|2018-02-14
22681|XL|2018-02-28
22682|43|2018-02-28
22688|164|2018-02-14
22689|L|2018-02-28
22689|M|2018-02-28
22700|2XL|2018-02-28
22700|M|2018-02-07
22700|XL|2018-02-16
22706|M|2018-02-19
22706|XL|2018-02-25
22707|M|2018-02-19
22710|L|2018-02-28
22710|M|2018-02-14
22710|XL|2018-02-14
22712|4 ( 43-45 )|2018-02-09
22714|34|2018-02-14
22718|45,5|2018-02-18
22722|XL ( 158-170 )|2018-02-15
22742|42|2018-02-28
22742|43 1/3|2018-02-23
22742|45 1/3|2018-02-28
22758|XS|2018-02-10
22760|2XL|2018-02-20
22760|L|2018-02-14
22760|S|2018-02-07
22760|XL|2018-02-17
22766|M|2018-02-28
22774|36 2/3|2018-02-28
22774|38|2018-02-28
22774|38 2/3|2018-02-14
22777|XL ( 158-170 )|2018-02-28
22779|140|2018-02-19
22795|M ( 38/40 )|2018-02-28
22803|42|2018-02-28
22803|43 1/3|2018-02-13
22803|44|2018-02-12
22810|40|2018-02-14
22810|42|2018-02-28
22810|44|2018-02-19
22810|45|2018-02-25
22810|46|2018-02-14
22818|M ( 140-152 )|2018-02-28
22818|S ( 128-140 )|2018-02-06
22820|164|2018-02-22
22835|L|2018-02-21
22842|XS|2018-02-28
22844|43|2018-02-28
22844|45|2018-02-28
22869|41|2018-02-28
22869|42|2018-02-17
22869|43|2018-02-15
22869|44|2018-02-11
22869|45|2018-02-16
22869|46|2018-02-24
22869|47|2018-02-28
22872|M ( 140-152 )|2018-02-10
22878|L|2018-02-26
